geral_modalidade;mencoes_midia_independente;total;total_sucesso;particip;taxa_sucesso;valor_sucesso;media_sucesso;std_sucesso;min_sucesso;max_sucesso
aon;False;867;525,0;0,8993775933609959;0,6055363321799307;10804934,467398573;20580,82755694966;22842,804250069705;44,24739429080096;321726,8370992873
aon;True;97;61,0;0,10062240663900415;0,6288659793814433;1578447,0464708651;25876,181089686313;22827,86261387302;3062,186004590443;101847,0676167074
flex;False;560;502,0;0,9256198347107438;0,8964285714285715;4713514,978469514;9389,47206866437;27463,256933355766;24,186396829065757;385603,24
flex;True;45;42,0;0,0743801652892562;0,9333333333333333;591429,7548467783;14081,6608296852;17694,830317988763;34,08257636757432;54025,22736999724
sub;False;385;71,0;0,873015873015873;0,18441558441558442;19438,839826459392;273,7864764290055;577,7163731724877;3,0827379517311337;2819,305118362721
sub;True;56;8,0;0,12698412698412698;0,14285714285714285;5473,803331817411;684,2254164771764;1395,9764575986978;63,09494824973675;4127,142131526186
